연도,주차,연령대,의사환자 분율,입원환자 수,인플루엔자 검출률,예방접종률,응급실 인플루엔자 환자,아형
2018,28,7-12세,8.5,11.0,0.0,,,A(H1N1)pdm09
2018,29,0-6세,,,2.8,,,A(H1N1)pdm09
2018,29,0세,4.2,0.0,,,,A(H1N1)pdm09
2018,29,1-6세,9.6,5.0,,,,A(H1N1)pdm09
2018,29,13-18세,6.3,0.0,0.0,,,A(H1N1)pdm09
2018,29,19-49세,4.3,1.0,0.0,,,A(H1N1)pdm09
2018,29,50-64세,2.0,1.0,0.0,,,A(H1N1)pdm09
2018,29,65세이상,0.7,6.0,0.0,,,A(H1N1)pdm09
2018,29,7-12세,8.8,13.0,0.0,,,A(H1N1)pdm09
2018,30,0-6세,,,0.0,,,A(H1N1)pdm09
2018,30,0세,11.0,3.0,,,,A(H1N1)pdm09
2018,30,1-6세,7.6,4.0,,,,A(H1N1)pdm09
2018,30,13-18세,5.2,0.0,0.0,,,A(H1N1)pdm09
2018,30,19-49세,3.6,3.0,2.7,,,A(H1N1)pdm09
2018,30,50-64세,1.8,4.0,0.0,,,A(H1N1)pdm09
2018,30,65세이상,0.8,3.0,0.0,,,A(H1N1)pdm09
2018,30,7-12세,5.1,17.0,0.0,,,A(H1N1)pdm09
2018,31,0-6세,,,0.0,,,A(H1N1)pdm09
2018,31,0세,6.0,0.0,,,,A(H1N1)pdm09
2018,31,1-6세,8.6,6.0,,,,A(H1N1)pdm09
2018,31,13-18세,3.9,0.0,0.0,,,A(H1N1)pdm09
2018,31,19-49세,4.2,1.0,0.0,,,A(H1N1)pdm09
2018,31,50-64세,1.8,2.0,0.0,,,A(H1N1)pdm09
2018,31,65세이상,0.6,5.0,0.0,,,A(H1N1)pdm09
2018,31,7-12세,5.0,11.0,0.0,,,A(H1N1)pdm09
2018,32,0-6세,,,1.8,,,A(H1N1)pdm09
2018,32,0세,3.3,0.0,,,,A(H1N1)pdm09
2018,32,1-6세,5.3,3.0,,,,A(H1N1)pdm09
2018,32,13-18세,1.8,0.0,0.0,,,A(H1N1)pdm09
2018,32,19-49세,2.5,5.0,0.0,,,A(H1N1)pdm09
2018,32,50-64세,1.4,1.0,0.0,,,A(H1N1)pdm09
2018,32,65세이상,0.5,3.0,0.0,,,A(H1N1)pdm09
2018,32,7-12세,3.8,10.0,0.0,,,A(H1N1)pdm09
2018,33,0-6세,,,0.0,,,A(H1N1)pdm09
2018,33,0세,2.6,0.0,,,,A(H1N1)pdm09
2018,33,1-6세,6.2,0.0,,,,A(H1N1)pdm09
2018,33,13-18세,0.4,0.0,,,,A(H1N1)pdm09
2018,33,19-49세,3.1,2.0,0.0,,,A(H1N1)pdm09
2018,33,50-64세,1.3,0.0,0.0,,,A(H1N1)pdm09
2018,33,65세이상,0.7,3.0,0.0,,,A(H1N1)pdm09
2018,33,7-12세,4.9,5.0,0.0,,,A(H1N1)pdm09
2018,34,0-6세,,,1.1,,,A(H3N2)
2018,34,0세,4.5,0.0,,,,A(H3N2)
2018,34,1-6세,7.8,1.0,,,,A(H3N2)
2018,34,13-18세,4.9,0.0,0.0,,,A(H3N2)
2018,34,19-49세,2.7,1.0,0.0,,,A(H3N2)
2018,34,50-64세,1.7,0.0,0.0,,,A(H3N2)
2018,34,65세이상,1.1,4.0,0.0,,,A(H3N2)
2018,34,7-12세,6.3,7.0,0.0,,,A(H3N2)
2018,35,0-6세,,,0.0,,,A(H1N1)pdm09
2018,35,0세,1.9,0.0,,,,A(H1N1)pdm09
2018,35,1-6세,6.8,1.0,,,,A(H1N1)pdm09
2018,35,13-18세,3.8,0.0,0.0,,,A(H1N1)pdm09
2018,35,19-49세,2.5,1.0,0.0,,,A(H1N1)pdm09
2018,35,50-64세,2.2,1.0,0.0,,,A(H1N1)pdm09
2018,35,65세이상,1.0,3.0,0.0,,,A(H1N1)pdm09
2018,35,7-12세,6.6,6.0,0.0,,,A(H1N1)pdm09
2018,36,0-6세,,,1.1,,,A(H1N1)pdm09
2018,36,0세,1.4,1.0,,,1.0,A(H1N1)pdm09
2018,36,1-6세,6.9,1.0,,,8.0,A(H1N1)pdm09
2018,36,13-18세,4.0,1.0,0.0,,3.0,A(H1N1)pdm09
2018,36,19-49세,4.0,2.0,0.0,,11.0,A(H1N1)pdm09
2018,36,50-64세,2.1,3.0,0.0,,5.0,A(H1N1)pdm09
2018,36,65세이상,1.3,2.0,0.0,,7.0,A(H1N1)pdm09
2018,36,7-12세,6.2,16.0,0.0,,1.0,A(H1N1)pdm09
2018,36,연령미상,,,,,0.0,A(H1N1)pdm09
2018,37,0-6세,,,0.0,,,A(H1N1)pdm09
2018,37,0세,1.5,1.0,,,0.0,A(H1N1)pdm09
2018,37,1-6세,6.0,6.0,,,5.0,A(H1N1)pdm09
2018,37,13-18세,5.2,0.0,0.0,,2.0,A(H1N1)pdm09
2018,37,19-49세,5.7,1.0,2.0,,11.0,A(H1N1)pdm09
2018,37,50-64세,2.5,0.0,0.0,,10.0,A(H1N1)pdm09
2018,37,65세이상,1.5,2.0,0.0,,6.0,A(H1N1)pdm09
2018,37,7-12세,5.8,5.0,0.0,,6.0,A(H1N1)pdm09
2018,37,연령미상,,,,,0.0,A(H1N1)pdm09
2018,38,0-6세,,,0.0,,,A(H1N1)pdm09
2018,38,0세,2.1,2.0,,,2.0,A(H1N1)pdm09
2018,38,1-6세,7.1,5.0,,,14.0,A(H1N1)pdm09
2018,38,13-18세,4.5,2.0,0.0,,1.0,A(H1N1)pdm09
2018,38,19-49세,4.9,2.0,2.2,,16.0,A(H1N1)pdm09
2018,38,50-64세,2.2,2.0,3.2,,8.0,A(H1N1)pdm09
2018,38,65-69세,,,,0.0,,A(H1N1)pdm09
2018,38,65세 이상,,,,0.0,,A(H1N1)pdm09
2018,38,65세이상,1.2,5.0,0.0,,6.0,A(H1N1)pdm09
2018,38,7-12세,6.1,8.0,3.8,,4.0,A(H1N1)pdm09
2018,38,70-74세,,,,0.0,,A(H1N1)pdm09
2018,38,75세 이상,,,,0.0,,A(H1N1)pdm09
2018,38,연령미상,,,,,0.0,A(H1N1)pdm09
2018,39,0-6세,,,0.0,,,A(H1N1)pdm09
2018,39,0세,2.0,1.0,,,2.0,A(H1N1)pdm09
2018,39,1-6세,3.7,4.0,,,14.0,A(H1N1)pdm09
2018,39,13-18세,4.7,0.0,0.0,,5.0,A(H1N1)pdm09
2018,39,19-49세,4.9,3.0,0.0,,20.0,A(H1N1)pdm09
2018,39,50-64세,3.2,3.0,0.0,,16.0,A(H1N1)pdm09
2018,39,65-69세,,,,0.0,,A(H1N1)pdm09
2018,39,65세 이상,,,,0.0,,A(H1N1)pdm09
2018,39,65세이상,1.4,3.0,0.0,,12.0,A(H1N1)pdm09
2018,39,7-12세,8.0,6.0,,,11.0,A(H1N1)pdm09
2018,39,70-74세,,,,0.0,,A(H1N1)pdm09
2018,39,75세 이상,,,,0.0,,A(H1N1)pdm09
2018,39,연령미상,,,,,0.0,A(H1N1)pdm09
2018,40,0-6세,,,0.0,,,A(H1N1)pdm09
2018,40,0세,1.6,2.0,,,2.0,A(H1N1)pdm09
2018,40,1-6세,5.7,3.0,,,11.0,A(H1N1)pdm09
2018,40,13-18세,5.7,0.0,0.0,,4.0,A(H1N1)pdm09
2018,40,19-49세,4.1,2.0,0.0,,43.0,A(H1N1)pdm09
2018,40,50-64세,2.2,3.0,0.0,,7.0,A(H1N1)pdm09
2018,40,65-69세,,,,8.9,,A(H1N1)pdm09
2018,40,65세 이상,,,,28.7,,A(H1N1)pdm09
2018,40,65세이상,0.9,2.0,0.0,,17.0,A(H1N1)pdm09
2018,40,7-12세,4.3,7.0,0.0,,9.0,A(H1N1)pdm09
2018,40,70-74세,,,,14.2,,A(H1N1)pdm09
2018,40,75세 이상,,,,50.9,,A(H1N1)pdm09
2018,40,연령미상,,,,,0.0,A(H1N1)pdm09
2018,41,0-6세,,,0.0,,,A(H1N1)pdm09
2018,41,0세,1.9,0.0,,,2.0,A(H1N1)pdm09
2018,41,1-6세,4.9,4.0,,,31.0,A(H1N1)pdm09
2018,41,13-18세,5.3,1.0,0.0,,4.0,A(H1N1)pdm09
2018,41,19-49세,4.1,4.0,0.0,,28.0,A(H1N1)pdm09
2018,41,50-64세,1.9,2.0,0.0,,9.0,A(H1N1)pdm09
2018,41,65-69세,,,,42.0,,A(H1N1)pdm09
2018,41,65세 이상,,,,58.9,,A(H1N1)pdm09
2018,41,65세이상,1.0,6.0,0.0,,14.0,A(H1N1)pdm09
2018,41,7-12세,8.0,9.0,9.1,,17.0,A(H1N1)pdm09
2018,41,70-74세,,,,57.0,,A(H1N1)pdm09
2018,41,75세 이상,,,,72.1,,A(H1N1)pdm09
2018,41,연령미상,,,,,0.0,A(H1N1)pdm09
2018,42,0-6세,,,1.1,,,A(H1N1)pdm09
2018,42,0세,3.3,3.0,,,3.0,A(H1N1)pdm09
2018,42,1-6세,6.6,13.0,,,46.0,A(H1N1)pdm09
2018,42,13-18세,3.4,0.0,0.0,,5.0,A(H1N1)pdm09
2018,42,19-49세,3.1,4.0,0.0,,31.0,A(H1N1)pdm09
2018,42,50-64세,2.5,2.0,0.0,,15.0,A(H1N1)pdm09
2018,42,65-69세,,,,61.4,,A(H1N1)pdm09
2018,42,65세 이상,,,,73.5,,A(H1N1)pdm09
2018,42,65세이상,1.1,4.0,0.0,,21.0,A(H1N1)pdm09
2018,42,7-12세,4.8,14.0,5.3,,40.0,A(H1N1)pdm09
2018,42,70-74세,,,,74.7,,A(H1N1)pdm09
2018,42,75세 이상,,,,81.5,,A(H1N1)pdm09
2018,42,연령미상,,,,,0.0,A(H1N1)pdm09
2018,43,0-6세,,,0.0,,,A(H1N1)pdm09
2018,43,0세,3.1,6.0,,,7.0,A(H1N1)pdm09
2018,43,1-6세,7.6,25.0,,,125.0,A(H1N1)pdm09
2018,43,13-18세,5.3,0.0,0.0,,12.0,A(H1N1)pdm09
2018,43,19-49세,4.6,7.0,4.5,,88.0,A(H1N1)pdm09
2018,43,50-64세,2.8,9.0,0.0,,25.0,A(H1N1)pdm09
2018,43,65-69세,,,,68.8,,A(H1N1)pdm09
2018,43,65세 이상,,,,78.5,,A(H1N1)pdm09
2018,43,65세이상,1.2,11.0,0.0,,23.0,A(H1N1)pdm09
2018,43,7-12세,8.0,31.0,16.7,,75.0,A(H1N1)pdm09
2018,43,70-74세,,,,80.2,,A(H1N1)pdm09
2018,43,75세 이상,,,,84.6,,A(H1N1)pdm09
2018,43,연령미상,,,,,0.0,A(H1N1)pdm09
2018,44,0-6세,,,5.4,,,A(H1N1)pdm09
2018,44,0세,2.8,5.0,,,21.0,A(H1N1)pdm09
2018,44,1-6세,8.8,33.0,,,162.0,A(H1N1)pdm09
2018,44,13-18세,6.3,5.0,0.0,,28.0,A(H1N1)pdm09
2018,44,19-49세,4.5,11.0,2.0,,158.0,A(H1N1)pdm09
2018,44,50-64세,2.9,4.0,0.0,,37.0,A(H1N1)pdm09
2018,44,65-69세,,,,72.6,,A(H1N1)pdm09
2018,44,65세 이상,,,,80.9,,A(H1N1)pdm09
2018,44,65세이상,1.7,16.0,0.0,,43.0,A(H1N1)pdm09
2018,44,7-12세,10.8,38.0,23.8,,173.0,A(H1N1)pdm09
2018,44,70-74세,,,,82.7,,A(H1N1)pdm09
2018,44,75세 이상,,,,85.9,,A(H1N1)pdm09
2018,44,연령미상,,,,,0.0,A(H1N1)pdm09
2018,45,0-6세,,,2.8,,,A(H1N1)pdm09
2018,45,0세,3.9,10.0,,,32.0,A(H1N1)pdm09
2018,45,1-6세,11.6,52.0,,,359.0,A(H1N1)pdm09
2018,45,13-18세,9.9,15.0,6.3,,100.0,A(H1N1)pdm09
2018,45,19-49세,6.6,12.0,3.7,,259.0,A(H1N1)pdm09
2018,45,50-64세,2.8,10.0,5.9,,42.0,A(H1N1)pdm09
2018,45,65-69세,,,,74.6,,A(H1N1)pdm09
2018,45,65세 이상,,,,82.1,,A(H1N1)pdm09
2018,45,65세이상,1.3,18.0,0.0,,62.0,A(H1N1)pdm09
2018,45,7-12세,18.6,57.0,15.8,,318.0,A(H1N1)pdm09
2018,45,70-74세,,,,83.9,,A(H1N1)pdm09
2018,45,75세 이상,,,,86.5,,A(H1N1)pdm09
2018,45,연령미상,,,,,0.0,A(H1N1)pdm09
2018,46,0-6세,,,7.8,,,A(H1N1)pdm09
2018,46,0세,7.3,9.0,,,39.0,A(H1N1)pdm09
2018,46,1-6세,16.4,60.0,,,409.0,A(H1N1)pdm09
2018,46,13-18세,16.7,22.0,8.3,,195.0,A(H1N1)pdm09
2018,46,19-49세,9.6,27.0,9.4,,412.0,A(H1N1)pdm09
2018,46,50-64세,2.7,21.0,11.1,,85.0,A(H1N1)pdm09
2018,46,65-69세,,,,75.8,,A(H1N1)pdm09
2018,46,65세 이상,,,,82.9,,A(H1N1)pdm09
2018,46,65세이상,2.3,29.0,9.1,,61.0,A(H1N1)pdm09
2018,46,7-12세,24.3,57.0,16.7,,384.0,A(H1N1)pdm09
2018,46,70-74세,,,,84.7,,A(H1N1)pdm09
2018,46,75세 이상,,,,86.9,,A(H1N1)pdm09
2018,46,연령미상,,,,,0.0,A(H1N1)pdm09
2018,47,0-6세,,,9.4,,,A(H1N1)pdm09
2018,47,0세,5.6,14.0,,,69.0,A(H1N1)pdm09
2018,47,1-6세,17.7,39.0,,,520.0,A(H1N1)pdm09
2018,47,13-18세,24.0,30.0,38.9,,333.0,A(H1N1)pdm09
2018,47,19-49세,12.2,51.0,4.6,,691.0,A(H1N1)pdm09
2018,47,50-64세,4.5,30.0,5.6,,129.0,A(H1N1)pdm09
2018,47,65-69세,,,,76.3,,A(H1N1)pdm09
2018,47,65세 이상,,,,83.2,,A(H1N1)pdm09
2018,47,65세이상,2.6,29.0,4.2,,93.0,A(H1N1)pdm09
2018,47,7-12세,34.6,62.0,20.0,,494.0,A(H1N1)pdm09
2018,47,70-74세,,,,84.9,,A(H1N1)pdm09
2018,47,75세 이상,,,,87.0,,A(H1N1)pdm09
2018,47,연령미상,,,,,0.0,A(H1N1)pdm09
2018,48,0-6세,,,11.7,,,A(H1N1)pdm09
2018,48,0세,13.5,25.0,,,98.0,A(H1N1)pdm09
2018,48,1-6세,22.9,92.0,,,865.0,A(H1N1)pdm09
2018,48,13-18세,52.8,56.0,36.4,,891.0,A(H1N1)pdm09
2018,48,19-49세,20.3,85.0,31.5,,1552.0,A(H1N1)pdm09
2018,48,50-64세,7.7,54.0,7.7,,341.0,A(H1N1)pdm09
2018,48,65-69세,,,,76.6,,A(H1N1)pdm09
2018,48,65세 이상,,,,83.3,,A(H1N1)pdm09
2018,48,65세이상,3.6,62.0,13.8,,185.0,A(H1N1)pdm09
2018,48,7-12세,47.4,102.0,43.3,,1027.0,A(H1N1)pdm09
2018,48,70-74세,,,,85.1,,A(H1N1)pdm09
2018,48,75세 이상,,,,87.1,,A(H1N1)pdm09
2018,48,연령미상,,,,,0.0,A(H1N1)pdm09
2018,49,0-6세,,,13.8,,,A(H1N1)pdm09
2018,49,0세,12.2,40.0,,,199.0,A(H1N1)pdm09
2018,49,1-6세,33.6,139.0,,,1384.0,A(H1N1)pdm09
2018,49,13-18세,86.9,103.0,46.2,,1664.0,A(H1N1)pdm09
2018,49,19-49세,37.5,148.0,23.1,,2785.0,A(H1N1)pdm09
2018,49,50-64세,15.5,72.0,17.0,,640.0,A(H1N1)pdm09
2018,49,65-69세,,,,76.8,,A(H1N1)pdm09
2018,49,65세 이상,,,,83.4,,A(H1N1)pdm09
2018,49,65세이상,6.2,98.0,12.5,,356.0,A(H1N1)pdm09
2018,49,7-12세,84.6,187.0,38.7,,1552.0,A(H1N1)pdm09
2018,49,70-74세,,,,85.2,,A(H1N1)pdm09
2018,49,75세 이상,,,,87.2,,A(H1N1)pdm09
2018,49,연령미상,,,,,0.0,A(H1N1)pdm09
2018,50,0-6세,,,13.5,,,A(H1N1)pdm09
2018,50,0세,17.5,78.0,,,296.0,A(H1N1)pdm09
2018,50,1-6세,46.1,216.0,,,2261.0,A(H1N1)pdm09
2018,50,13-18세,137.0,168.0,69.6,,2506.0,A(H1N1)pdm09
2018,50,19-49세,54.9,252.0,27.9,,4806.0,A(H1N1)pdm09
2018,50,50-64세,22.2,152.0,33.3,,1137.0,A(H1N1)pdm09
2018,50,65-69세,,,,77.0,,A(H1N1)pdm09
2018,50,65세 이상,,,,83.5,,A(H1N1)pdm09
2018,50,65세이상,8.0,203.0,26.7,,671.0,A(H1N1)pdm09
2018,50,7-12세,112.3,215.0,52.4,,2302.0,A(H1N1)pdm09
2018,50,70-74세,,,,85.3,,A(H1N1)pdm09
2018,50,75세 이상,,,,87.2,,A(H1N1)pdm09
2018,50,연령미상,,,,,0.0,A(H1N1)pdm09
2018,51,0-6세,,,30.6,,,A(H1N1)pdm09
2018,51,0세,29.2,90.0,,,508.0,A(H1N1)pdm09
2018,51,1-6세,68.0,261.0,,,4107.0,A(H1N1)pdm09
2018,51,13-18세,166.5,184.0,66.7,,3988.0,A(H1N1)pdm09
2018,51,19-49세,79.6,321.0,54.9,,9124.0,A(H1N1)pdm09
2018,51,50-64세,36.9,264.0,50.9,,2476.0,A(H1N1)pdm09
2018,51,65-69세,,,,77.1,,A(H1N1)pdm09
2018,51,65세 이상,,,,83.6,,A(H1N1)pdm09
2018,51,65세이상,13.4,331.0,19.2,,1460.0,A(H1N1)pdm09
2018,51,7-12세,159.2,330.0,51.0,,3957.0,A(H1N1)pdm09
2018,51,70-74세,,,,85.3,,A(H1N1)pdm09
2018,51,75세 이상,,,,87.2,,A(H1N1)pdm09
2018,51,연령미상,,,,,0.0,A(H1N1)pdm09
2018,52,0-6세,,,28.4,,,A(H1N1)pdm09
2018,52,0세,25.5,114.0,,,639.0,A(H1N1)pdm09
2018,52,1-6세,79.6,294.0,,,5020.0,A(H1N1)pdm09
2018,52,13-18세,148.9,191.0,50.0,,3710.0,A(H1N1)pdm09
2018,52,19-49세,82.8,413.0,52.3,,11989.0,A(H1N1)pdm09
2018,52,50-64세,38.6,326.0,46.5,,3699.0,A(H1N1)pdm09
2018,52,65-69세,,,,77.2,,A(H1N1)pdm09
2018,52,65세 이상,,,,83.6,,A(H1N1)pdm09
2018,52,65세이상,16.7,459.0,33.3,,2105.0,A(H1N1)pdm09
2018,52,7-12세,160.5,345.0,53.3,,4581.0,A(H1N1)pdm09
2018,52,70-74세,,,,85.4,,A(H1N1)pdm09
2018,52,75세 이상,,,,87.3,,A(H1N1)pdm09
2018,52,연령미상,,,,,0.0,A(H1N1)pdm09
2018,53,0-6세,,,28.4,,,A(H1N1)pdm09
2018,53,0세,25.5,114.0,,,639.0,A(H1N1)pdm09
2018,53,1-6세,79.6,294.0,,,5020.0,A(H1N1)pdm09
2018,53,13-18세,148.9,191.0,50.0,,3710.0,A(H1N1)pdm09
2018,53,19-49세,82.8,413.0,52.3,,11989.0,A(H1N1)pdm09
2018,53,50-64세,38.6,326.0,46.5,,3699.0,A(H1N1)pdm09
2018,53,65-69세,,,,77.2,,A(H1N1)pdm09
2018,53,65세 이상,,,,83.6,,A(H1N1)pdm09
2018,53,65세이상,16.7,459.0,33.3,,2105.0,A(H1N1)pdm09
2018,53,7-12세,160.5,345.0,53.3,,4581.0,A(H1N1)pdm09
2018,53,70-74세,,,,85.4,,A(H1N1)pdm09
2018,53,75세 이상,,,,87.3,,A(H1N1)pdm09
2018,53,연령미상,,,,,0.0,A(H1N1)pdm09
2019,1,0-6세,,,21.1,,,A(H1N1)pdm09
2019,1,0세,24.9,116.0,,,459.0,A(H1N1)pdm09
2019,1,1-6세,59.8,123.0,,,2908.0,A(H1N1)pdm09
2019,1,13-18세,94.4,54.0,42.9,,1673.0,A(H1N1)pdm09
2019,1,19-49세,65.3,219.0,55.2,,9182.0,A(H1N1)pdm09
2019,1,50-64세,34.5,275.0,48.6,,3235.0,A(H1N1)pdm09
2019,1,65-69세,,,,77.2,,A(H1N1)pdm09
2019,1,65세 이상,,,,83.7,,A(H1N1)pdm09
2019,1,65세이상,16.5,491.0,54.8,,2041.0,A(H1N1)pdm09
2019,1,7-12세,110.8,248.0,62.1,,2253.0,A(H1N1)pdm09
2019,1,70-74세,,,,85.4,,A(H1N1)pdm09
2019,1,75세 이상,,,,87.3,,A(H1N1)pdm09
2019,1,연령미상,,,,,0.0,A(H1N1)pdm09
2019,2,0-6세,,,15.8,,,A(H1N1)pdm09
2019,2,0세,16.7,61.0,,,220.0,A(H1N1)pdm09
2019,2,1-6세,46.7,58.0,,,1485.0,A(H1N1)pdm09
2019,2,13-18세,45.4,36.0,46.2,,497.0,A(H1N1)pdm09
2019,2,19-49세,43.2,158.0,47.8,,3649.0,A(H1N1)pdm09
2019,2,50-64세,24.9,187.0,32.7,,1464.0,A(H1N1)pdm09
2019,2,65-69세,,,,77.3,,A(H1N1)pdm09
2019,2,65세 이상,,,,83.7,,A(H1N1)pdm09
2019,2,65세이상,11.5,391.0,32.5,,1202.0,A(H1N1)pdm09
2019,2,7-12세,56.2,175.0,44.1,,641.0,A(H1N1)pdm09
2019,2,70-74세,,,,85.4,,A(H1N1)pdm09
2019,2,75세 이상,,,,87.3,,A(H1N1)pdm09
2019,2,연령미상,,,,,0.0,A(H1N1)pdm09
2019,3,0-6세,,,21.7,,,A(H1N1)pdm09
2019,3,0세,14.2,41.0,,,111.0,A(H1N1)pdm09
2019,3,1-6세,36.5,41.0,,,1037.0,A(H1N1)pdm09
2019,3,13-18세,29.1,11.0,53.8,,166.0,A(H1N1)pdm09
2019,3,19-49세,28.3,91.0,29.8,,1736.0,A(H1N1)pdm09
2019,3,50-64세,14.6,115.0,24.4,,761.0,A(H1N1)pdm09
2019,3,65-69세,,,,77.3,,A(H1N1)pdm09
2019,3,65세 이상,,,,83.7,,A(H1N1)pdm09
2019,3,65세이상,5.9,232.0,32.6,,667.0,A(H1N1)pdm09
2019,3,7-12세,39.5,146.0,46.7,,299.0,A(H1N1)pdm09
2019,3,70-74세,,,,85.4,,A(H1N1)pdm09
2019,3,75세 이상,,,,87.3,,A(H1N1)pdm09
2019,3,연령미상,,,,,1.0,A(H1N1)pdm09
2019,4,0-6세,,,15.9,,,A(H1N1)pdm09
2019,4,0세,6.5,24.0,,,84.0,A(H1N1)pdm09
2019,4,1-6세,22.5,21.0,,,571.0,A(H1N1)pdm09
2019,4,13-18세,14.8,9.0,0.0,,71.0,A(H1N1)pdm09
2019,4,19-49세,19.0,44.0,24.5,,898.0,A(H1N1)pdm09
2019,4,50-64세,12.7,68.0,9.5,,368.0,A(H1N1)pdm09
2019,4,65-69세,,,,77.3,,A(H1N1)pdm09
2019,4,65세 이상,,,,83.7,,A(H1N1)pdm09
2019,4,65세이상,4.9,143.0,18.8,,377.0,A(H1N1)pdm09
2019,4,7-12세,22.3,93.0,42.9,,147.0,A(H1N1)pdm09
2019,4,70-74세,,,,85.4,,A(H1N1)pdm09
2019,4,75세 이상,,,,87.3,,A(H1N1)pdm09
2019,4,연령미상,,,,,0.0,A(H1N1)pdm09
2019,5,0-6세,,,14.7,,,A(H1N1)pdm09
2019,5,0세,4.8,13.0,,,58.0,A(H1N1)pdm09
2019,5,1-6세,16.0,21.0,,,488.0,A(H1N1)pdm09
2019,5,13-18세,14.5,3.0,0.0,,60.0,A(H1N1)pdm09
2019,5,19-49세,14.8,39.0,14.0,,661.0,A(H1N1)pdm09
2019,5,50-64세,8.8,40.0,11.6,,234.0,A(H1N1)pdm09
2019,5,65-69세,,,,77.3,,A(H1N1)pdm09
2019,5,65세 이상,,,,83.7,,A(H1N1)pdm09
2019,5,65세이상,3.4,104.0,5.0,,231.0,A(H1N1)pdm09
2019,5,7-12세,16.2,66.0,34.6,,130.0,A(H1N1)pdm09
2019,5,70-74세,,,,85.4,,A(H1N1)pdm09
2019,5,75세 이상,,,,87.3,,A(H1N1)pdm09
2019,5,연령미상,,,,,0.0,A(H1N1)pdm09
2019,6,0세,4.5,17.0,,,87.0,A(H3N2)
2019,6,1-6세,14.0,14.0,,,725.0,A(H3N2)
2019,6,13-18세,7.4,4.0,100.0,,112.0,A(H3N2)
2019,6,19-49세,13.8,30.0,11.1,,1191.0,A(H3N2)
2019,6,50-64세,8.2,32.0,12.5,,438.0,A(H3N2)
2019,6,65-69세,,,,77.3,,A(H3N2)
2019,6,65세 이상,,,,83.7,,A(H3N2)
2019,6,65세이상,2.9,75.0,0.0,,352.0,A(H3N2)
2019,6,7-12세,13.3,52.0,,,289.0,A(H3N2)
2019,6,70-74세,,,,85.4,,A(H3N2)
2019,6,75세 이상,,,,87.3,,A(H3N2)
2019,6,연령미상,,,,,0.0,A(H3N2)
2019,7,0-6세,,,6.8,,,A(H3N2)
2019,7,0세,4.0,11.0,,,27.0,A(H3N2)
2019,7,1-6세,13.3,17.0,,,313.0,A(H3N2)
2019,7,13-18세,8.8,2.0,0.0,,50.0,A(H3N2)
2019,7,19-49세,10.3,14.0,12.2,,395.0,A(H3N2)
2019,7,50-64세,5.0,22.0,2.9,,140.0,A(H3N2)
2019,7,65-69세,,,,77.3,,A(H3N2)
2019,7,65세 이상,,,,83.7,,A(H3N2)
2019,7,65세이상,2.5,48.0,0.0,,127.0,A(H3N2)
2019,7,7-12세,9.7,41.0,13.0,,65.0,A(H3N2)
2019,7,70-74세,,,,85.4,,A(H3N2)
2019,7,75세 이상,,,,87.3,,A(H3N2)
2019,7,연령미상,,,,,0.0,A(H3N2)
2019,8,0-6세,,,11.1,,,A(H3N2)
2019,8,0세,5.4,16.0,,,42.0,A(H3N2)
2019,8,1-6세,12.8,24.0,,,438.0,A(H3N2)
2019,8,13-18세,5.5,4.0,0.0,,58.0,A(H3N2)
2019,8,19-49세,10.6,18.0,14.9,,443.0,A(H3N2)
2019,8,50-64세,5.6,13.0,7.1,,147.0,A(H3N2)
2019,8,65-69세,,,,77.3,,A(H3N2)
2019,8,65세 이상,,,,83.7,,A(H3N2)
2019,8,65세이상,2.9,43.0,8.8,,151.0,A(H3N2)
2019,8,7-12세,15.7,44.0,15.0,,93.0,A(H3N2)
2019,8,70-74세,,,,85.4,,A(H3N2)
2019,8,75세 이상,,,,87.3,,A(H3N2)
2019,8,연령미상,,,,,0.0,A(H3N2)
2019,9,0-6세,,,6.3,,,A(H3N2)
2019,9,0세,4.0,5.0,,,48.0,A(H3N2)
2019,9,1-6세,12.9,18.0,,,493.0,A(H3N2)
2019,9,13-18세,8.3,3.0,12.5,,55.0,A(H3N2)
2019,9,19-49세,10.0,14.0,14.6,,635.0,A(H3N2)
2019,9,50-64세,4.3,19.0,2.3,,147.0,A(H3N2)
2019,9,65-69세,,,,77.3,,A(H3N2)
2019,9,65세 이상,,,,83.7,,A(H3N2)
2019,9,65세이상,2.5,52.0,4.2,,211.0,A(H3N2)
2019,9,7-12세,13.3,63.0,12.5,,122.0,A(H3N2)
2019,9,70-74세,,,,85.4,,A(H3N2)
2019,9,75세 이상,,,,87.3,,A(H3N2)
2019,9,연령미상,,,,,0.0,A(H3N2)
2019,10,0-6세,,,1.4,,,A(H3N2)
2019,10,0세,5.7,10.0,,,41.0,A(H3N2)
2019,10,1-6세,14.1,24.0,,,369.0,A(H3N2)
2019,10,13-18세,14.1,5.0,25.0,,127.0,A(H3N2)
2019,10,19-49세,10.6,25.0,18.8,,522.0,A(H3N2)
2019,10,50-64세,5.3,25.0,10.5,,121.0,A(H3N2)
2019,10,65-69세,,,,77.3,,A(H3N2)
2019,10,65세 이상,,,,83.7,,A(H3N2)
2019,10,65세이상,2.3,53.0,6.9,,137.0,A(H3N2)
2019,10,7-12세,19.3,67.0,23.8,,123.0,A(H3N2)
2019,10,70-74세,,,,85.5,,A(H3N2)
2019,10,75세 이상,,,,87.3,,A(H3N2)
2019,10,연령미상,,,,,0.0,A(H3N2)
